listing_url,price,city,district,surface_m2,rooms,bathrooms,floor,construction_year,price_per_m2,property_age,has_price,has_surface,has_rooms,has_bathrooms,has_floor,has_construction_year,is_ground_floor,is_basement
https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_au_Vizir_Center_%C3%A0_Marrakech_57822484.htm,1250000.0,Marrakech,Route De Casablanca,70.0,1.0,2.0,1.0,,17857.14,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tamaris/appartements/Appartement_d_exception_front_mer__Tamaris_Premium_57728469.htm,2000000.0,Tamaris,Toute la ville,117.0,2.0,1.0,2.0,,17094.02,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_atig/appartements/Appartements_de_qualit%C3%A9_%C3%A0_vendre_%C3%A0_Ain_Atiq_56687150.htm,850000.0,Témara,Ain Atig,88.0,3.0,1.0,1.0,,9659.09,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_83_m%C2%B2_%C3%A0_Ain_sebaa_57361684.htm,1080000.0,Casablanca,Aïn Sebaâ,83.0,3.0,2.0,1.0,,13012.05,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_79m%C2%B2_%C3%A0_Ain_Sebaa_57279649.htm,948000.0,Casablanca,Aïn Sebaâ,79.0,3.0,2.0,2.0,,12000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Casablanca_57842058.htm,600000.0,Casablanca,Maârif Extension,62.0,2.0,1.0,5.0,,9677.42,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanger_city_center/appartements/Appartement_de_luxe_%C3%A0_vendre_vue_mer_57831775.htm,2340000.0,Tanger,Tanger City Center,72.0,2.0,2.0,16.0,,32500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/seyad/appartements/Appartement_en_face_Zone_Villa_57279509.htm,520000.0,Kénitra,Seyad,68.0,2.0,1.0,2.0,,7647.06,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/said_hajji/appartements/appartement_meubl%C3%A9_57722532.htm,460000.0,Salé,Said Hajji,55.0,2.0,1.0,3.0,,8363.64,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tamraght/appartements/APPARTEMENT_R%C3%89SIDENCE_TAOUIRT_TAGHAZOUT_BAY_57812541.htm,3200000.0,Agadir,Tamraght,99.0,1.0,2.0,0.0,,32323.23,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_61_m%C2%B2_haut_standing_avec_ascenseur_57842023.htm,820000.0,Marrakech,M'Hamid,61.0,2.0,1.0,0.0,,13442.62,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_61_m%C2%B2_%C3%A0_Mekn%C3%A8s_57198863.htm,380000.0,Meknès,Autre Secteur,64.0,3.0,2.0,2.0,,5937.5,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_2_chambres_%C3%A0_vendre_%C3%A0_Oulfa_57792383.htm,900000.0,Casablanca,Oulfa,80.0,2.0,2.0,4.0,,11250.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/appartement_%C3%A0_Bahia_Golf_beach_57728547.htm,1949000.0,Bouznika,Autre Secteur,121.0,3.0,2.0,2.0,,16107.44,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/appartement_de_97m_bien_situ%C3%A9_57842026.htm,650000.0,El Jadida,Autre Secteur,97.0,2.0,1.0,1.0,,6701.03,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_R_2__hawtta_57627228.htm,360000.0,El Jadida,Autre Secteur,70.0,2.0,1.0,1.0,,5142.86,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_riad/appartements/Appartement_de_Luxe_270_m%C2%B2_Hay_Riad_Rabat_57801889.htm,8000000.0,Rabat,Hay Riad,270.0,3.0,4.0,2.0,,29629.63,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/alliance/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_K%C3%A9nitra_57403368.htm,640000.0,Kénitra,Alliance,82.0,2.0,2.0,2.0,,7804.88,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartements_%C3%A0_vendre_137_m%C2%B2_%C3%A0_Marrakech_57274587.htm,2400000.0,Marrakech,Guéliz,137.0,3.0,2.0,0.0,,17518.25,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_RDC_meubl%C3%A9_60m%C2%B2_Route_de_Guemassa_57826966.htm,610000.0,Marrakech,M'Hamid,60.0,2.0,1.0,,,10166.67,,1,1,1,1,0,0,0,0
https://www.avito.ma/fr/a%C3%AFn_diab/appartements/Appartement_de_Cachet_avec_vue_sur_Mer_57841995.htm,4900000.0,Casablanca,Aïn Diab,187.0,3.0,3.0,3.0,,26203.21,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_Bouznika_57112944.htm,520000.0,Bouznika,Autre Secteur,,2.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/palmier/appartements/PALMIER_JOLI_STUDIO_NEUF_AVEC_TERRASSE_%C3%80_VENDRE_57392471.htm,1235000.0,Casablanca,Palmier,54.0,1.0,1.0,4.0,,22870.37,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/achakar/appartements/Appartement_%C3%A0_vendre_256_m%C2%B2_%C3%A0_Tanger_57767426.htm,1900000.0,Tanger,Achakar,256.0,3.0,3.0,2.0,,7421.88,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tamraght/appartements/Appartement_Avec_Terrasse_%C3%A0_vendre_%C3%A0_Tamraght_57414199.htm,1030000.0,Agadir,Tamraght,80.0,2.0,2.0,1.0,,12875.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/skikina/appartements/Appartement_de_73_m%C3%A8tres_dans_un_immeuble_de_seulement_6_appartements_57359791.htm,710000.0,Témara,Skikina,73.0,2.0,1.0,0.0,,9726.03,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/sal%C3%A9/appartements/Appartement_titr%C3%A9_%C3%A0_la_r%C3%A9sidence_Halima__55_m%C2%B2_57841899.htm,380000.0,Salé,Toute la ville,55.0,2.0,1.0,2.0,,6909.09,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sania/appartements/%C3%80_vendre_appartement_de_luxe_%C3%A0_malabata_hills_57061349.htm,8000000.0,Tanger,Sania,366.0,3.0,2.0,6.0,,21857.92,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_K%C3%A9nitra_57694394.htm,340000.0,Kénitra,Bir Rami,68.0,2.0,1.0,2.0,,5000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mkinssia/appartements/Appartement_%C3%A0_vendre_Sal%C3%A9_57841866.htm,560000.0,Salé,Mkinssia,,2.0,2.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_95_m%C2%B2_%C3%A0_K%C3%A9nitra_57806454.htm,490000.0,Kénitra,Bir Rami,95.0,3.0,2.0,1.0,,5157.89,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_94_m%C2%B2_%C3%A0_K%C3%A9nitra_57806366.htm,680000.0,Kénitra,Seyad,94.0,2.0,2.0,3.0,,7234.04,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_K%C3%A9nitra_57491963.htm,600000.0,Kénitra,Seyad,90.0,3.0,1.0,1.0,,6666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mimosas/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_K%C3%A9nitra_57726965.htm,660000.0,Kénitra,Mimosas,90.0,2.0,1.0,2.0,,7333.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_K%C3%A9nitra_57806414.htm,610000.0,Kénitra,Seyad,80.0,2.0,2.0,2.0,,7625.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_K%C3%A9nitra_57806806.htm,340000.0,Kénitra,Bir Rami,70.0,2.0,1.0,1.0,,4857.14,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/champ_de_course/appartements/Appartement_%C3%A0_vendre_329_m%C2%B2_%C3%A0_F%C3%A8s_57661838.htm,2300000.0,Fès,Champ De Course,329.0,3.0,3.0,3.0,,6990.88,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Super_appartements_subventionn%C3%A9s_%C3%A0_vendre_%C3%A0_Toulal_57841813.htm,480000.0,Meknès,Autre Secteur,110.0,3.0,2.0,1.0,,4363.64,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Super_Appartement_Vue_sur_Mer_%C3%A0_Dar_Bouazza_57692835.htm,2390000.0,Dar Bouazza,Toute la ville,132.0,3.0,2.0,2.0,,18106.06,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_charaf/appartements/Appartement_de_Grande_Superficie_93_m%C2%B2_57807028.htm,850000.0,Marrakech,Hay Charaf,93.0,2.0,1.0,0.0,,9139.78,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/tifelt/appartements/Appartement_2%C3%A8me_%C3%A9tage_57841791.htm,540000.0,Tifelt,Toute la ville,96.0,2.0,2.0,2.0,,5625.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Nouvel_appartement_%C3%A0_vendre_57772603.htm,11760000.0,Casablanca,Aïn Sebaâ,,3.0,2.0,3.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_57831380.htm,1350000.0,Casablanca,2 Mars,80.0,2.0,2.0,4.0,,16875.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_divis%C3%A9_en_2_studios_%C3%A0_2_min_de_Marina_57108799.htm,3200000.0,Tanger,Autre Secteur,84.0,2.0,2.0,10.0,,38095.24,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_Abdelatif_Ben_Kaddour_57554171.htm,3500000.0,Casablanca,Anfa,,3.0,2.0,4.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57762062.htm,550000.0,Tanger,Autre Secteur,60.0,2.0,1.0,3.0,,9166.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Casablanca_57841788.htm,1100000.0,Casablanca,Belvédère,74.0,2.0,2.0,2.0,,14864.86,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/imouzzer_kendar/appartements/Appartement_%C3%A0_vendre_%C3%A0_Imouzzer_kender___R%C3%A9sidence_Riyad_Al_Atlas__117m%C2%B2_avec_garage__57709791.htm,740000.0,Imouzzer-Kendar,Toute la ville,117.0,3.0,2.0,1.0,,6324.79,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/APPARTEMENT_DE_STANDING_QUARTIER_CHARAF_57817352.htm,1110000.0,Marrakech,Route De Casablanca,74.0,2.0,1.0,2.0,,15000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Urgent_%C3%A0_vendre_grand_appartement_deux_fa%C3%A7ade_57622437.htm,1990000.0,Casablanca,Belvédère,250.0,5.0,3.0,1.0,,7960.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/racine/appartements/Duplex_luxueux_%C3%A0_vendre_318_m%C2%B2_%C3%A0_Racine_57639979.htm,4000000.0,Casablanca,Racine,318.0,4.0,3.0,2.0,,12578.62,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_izdihar/appartements/Superbe_Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Marrakech_57790073.htm,1050000.0,Marrakech,Hay Izdihar,75.0,2.0,2.0,5.0,,14000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appart_%C3%A0_vendre_avec_garage_%C3%A0_Bouznika_52394624.htm,760000.0,Bouznika,Autre Secteur,146.0,4.0,1.0,1.0,,5205.48,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_46_m%C2%B2_%C3%A0_Marrakech_57403547.htm,874000.0,Marrakech,Guéliz,46.0,1.0,1.0,3.0,,19000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_100_m%C2%B2_Les_Collines_Sidi_Maarouf_57755840.htm,1180000.0,Casablanca,Sidi Maarouf,100.0,3.0,2.0,3.0,,11800.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ouled_oujih/appartements/Appartement_%C3%A0_vendre_57582343.htm,790000.0,Kénitra,Ouled Oujih,110.0,3.0,2.0,1.0,,7181.82,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Somptueux_appartement_%C3%A0_vendre_57767132.htm,2850000.0,Dar Bouazza,Toute la ville,200.0,3.0,2.0,1.0,,14250.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Lux_petit_appartement_Tamaris_57535585.htm,990000.0,Dar Bouazza,Toute la ville,65.0,1.0,1.0,1.0,,15230.77,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wifak/appartements/Tr%C3%A8s_bel_appartement_r%C3%A9sidence_ferm%C3%A9e_56676943.htm,1650000.0,Témara,Wifak,116.0,3.0,2.0,4.0,,14224.14,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/safir/appartements/Appartement_%C3%A0_vendre_153_m%C2%B2_%C3%A0_T%C3%A9touan_56915569.htm,1989000.0,Tétouan,Safir,153.0,2.0,2.0,3.0,,13000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_saisir_%C3%A0_Sidi_Bouzid_El_Jadida_57682924.htm,750000.0,El Jadida,Autre Secteur,81.0,2.0,1.0,0.0,,9259.26,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/bourgogne/appartements/Lux_appartement_ou_cabinet_%C3%A0_Bourgogne_53572705.htm,1380000.0,Casablanca,Bourgogne,125.0,3.0,2.0,1.0,,11040.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Superbe_studio_de_52m%C2%B2_%C3%A0_saisir_vite_57765547.htm,988000.0,Marrakech,Guéliz,52.0,1.0,1.0,3.0,,19000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_luxueux_2_fa%C3%A7ades_Bourgogne_56768496.htm,1540000.0,Casablanca,Bourgogne,112.0,3.0,2.0,3.0,,13750.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_du_parc/appartements/Appartement_lumineux_151_m%C2%B2_sans_vis_%C3%A0_vis_57731692.htm,2000000.0,Mohammedia,Quartier Du Parc,151.0,3.0,1.0,5.0,,13245.03,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_%C3%A0_vendre_Californie_57816399.htm,2600000.0,Casablanca,Californie,127.0,3.0,1.0,1.0,,20472.44,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_de_l_oc%C3%A9an/appartements/Appartement_%C3%A0_vendre_57841682.htm,2000000.0,Rabat,Quartier De L'Océan,151.0,2.0,2.0,0.0,,13245.03,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_%C3%A0_Bousejour_liquidation_57416093.htm,980000.0,Casablanca,Beauséjour,106.0,2.0,2.0,0.0,,9245.28,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/les_princesses/appartements/STUDIO_NEUF_AVEC_TERRASSE_%C3%80_VENDRE_AUX_PRINCESSES_56966590.htm,1269000.0,Casablanca,Les Princesses,57.0,1.0,1.0,5.0,,22263.16,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/la_hacienda/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Mekn%C3%A8s_56384426.htm,440000.0,Meknès,La Hacienda,96.0,3.0,1.0,4.0,,4583.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/azli/appartements/Appartement_89_m%C2%B2_%C3%A0_vendre___Lumineux_et_spacieux_57582194.htm,760000.0,Marrakech,Azli,89.0,2.0,2.0,3.0,,8539.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_67_m%C2%B2_%C3%A0_BOUSKOURA_prix_imbattable_57595128.htm,690000.0,Casablanca,Autre Secteur,67.0,2.0,1.0,2.0,,10298.51,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Spacieux_appartement_au_rond_point_%C3%89mile_Zola_56877110.htm,1680000.0,Casablanca,Belvédère,155.0,4.0,2.0,4.0,,10838.71,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ahlane/appartements/Appartement_%C3%A0_vendre_Ahlane_Tanger_55768717.htm,1550000.0,Tanger,Ahlane,128.0,3.0,3.0,0.0,,12109.38,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/el_haouzia/appartements/Appartement_%C3%A0_vendre_%C3%A0_K%C3%A9nitra_El_haouzia_57841641.htm,430000.0,Kénitra,El Haouzia,78.0,2.0,1.0,1.0,,5512.82,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartements_de_haut_standing_57841630.htm,730000.0,Tétouan,Autre Secteur,,3.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_traversant_4e_%C3%A9tage_%C3%A0_vendre_57841619.htm,1450000.0,Casablanca,2 Mars,139.0,3.0,2.0,4.0,,10431.65,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/lissasfa/appartements/Appartement_refait_%C3%A0_neuf_56760059.htm,300000.0,Casablanca,Lissasfa,56.0,2.0,1.0,4.0,,5357.14,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/racine/appartements/Studio_RACINE_avec_grande_terrasse_%C3%A0_vendre_57685728.htm,1300000.0,Casablanca,Racine,74.0,1.0,1.0,3.0,,17567.57,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Casablanca_57841543.htm,793000.0,Casablanca,Hay Hassani,87.0,3.0,1.0,2.0,,9114.94,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/Appartement_%C3%A0_Vendre_Neuf_95m%C2%B2_57701097.htm,950000.0,Casablanca,Roches Noires,100.0,2.0,2.0,1.0,,9500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_neuf_r%C3%A9sidence_priv%C3%A9_%C3%A0_Agadir_55882036.htm,830000.0,Agadir,Hay Mohammadi,83.0,2.0,2.0,1.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Casablanca_57649878.htm,835000.0,Casablanca,Aïn Sebaâ,77.0,2.0,2.0,2.0,,10844.16,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_rahal/appartements/Vente_Appartement_3_pi%C3%A8ces_de_125_m2_%C3%A0_Sidi_Rahal_57494713.htm,1650000.0,Sidi Rahal,Toute la ville,125.0,2.0,2.0,0.0,,13200.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_120_m%C2%B2_%C3%A0_K%C3%A9nitra_lotissement_hallala_57398634.htm,850000.0,Kénitra,Autre Secteur,120.0,3.0,2.0,1.0,,7083.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mediouna/appartements/Casablanca_Ain_Sebaa_57812127.htm,340000.0,Mediouna,Toute la ville,53.0,2.0,1.0,4.0,,6415.09,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_sur_l_Agdal_57694433.htm,3400000.0,Rabat,Agdal,150.0,3.0,2.0,1.0,,22666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_vendre_202_m%C2%B2_%C3%A0_Rabat_57756677.htm,4750000.0,Rabat,Hay Riad,202.0,3.0,1.0,0.0,,23514.85,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_45_m%C2%B2_%C3%A0_Casablanca_57503838.htm,790000.0,Casablanca,Belvédère,50.0,1.0,1.0,6.0,,15800.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/had_soualem/appartements/Appartement_%C3%A0_vendre_avec_conditions_de_soutien_39213998.htm,470000.0,Had Soualem,Toute la ville,63.0,2.0,2.0,3.0,,7460.32,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/les_princesses/appartements/3_chambres_meubl%C3%A9es_57841480.htm,2590000.0,Casablanca,Les Princesses,123.0,3.0,2.0,5.0,,21056.91,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_Farah_Salam_57716112.htm,350000.0,Casablanca,Oulfa,50.0,2.0,1.0,0.0,,7000.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/BEL_APPARTEMENT_A_L_HIVERNAGE_A_VENDRE_57841474.htm,1880000.0,Marrakech,Autre Secteur,100.0,2.0,1.0,3.0,,18800.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_en_indivision_57256167.htm,270000.0,Berrechid,Toute la ville,72.0,2.0,1.0,1.0,,3750.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/anfa/appartements/Appartement_de_175_m%C2%B2_%C3%A0_vendre_%C3%A0_Casablanca_57097559.htm,3150000.0,Casablanca,Anfa,175.0,4.0,2.0,1.0,,18000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Superbe_Studio_de_37_m%C2%B2_proche_du_Carr%C3%A9_Eden_57634732.htm,1000000.0,Marrakech,Guéliz,37.0,1.0,1.0,5.0,,27027.03,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_RDC_Jardin_99m%C2%B2___Les_Perles_de_Californie_57789200.htm,1500000.0,Casablanca,Californie,99.0,2.0,2.0,0.0,,15151.52,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/marjane/appartements/appartement_ascenseur_balcon_vue_sur_la_rue_57841463.htm,450000.0,Tanger,Marjane,57.0,2.0,1.0,2.0,,7894.74,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wilaya/appartements/Appartement_molkiya_dans_la_wilaya_de_T%C3%A9touan_57796085.htm,1550000.0,Tétouan,Wilaya,204.0,3.0,2.0,4.0,,7598.04,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_avec_Daam_Sakane_%C3%A0_Sidi_Maarouf_57702791.htm,650000.0,Casablanca,Sidi Maarouf,59.0,2.0,1.0,1.0,,11016.95,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/anfa/appartements/Saroute_Studio_r%C3%A9nov%C3%A9_45m2_Mers_Sultan_%C3%A0_vendre_57806664.htm,180000.0,Casablanca,Anfa,45.0,1.0,1.0,2.0,,4000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/nassim/appartements/Luxueux_Appartement_Meubl%C3%A9_%C3%A0_vendre_%C3%A0_Casablanca_57125030.htm,1470000.0,Casablanca,Nassim,153.0,3.0,2.0,4.0,,9607.84,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_neuf_parking_ascenseur_55520112.htm,440000.0,Casablanca,Sidi Othmane,78.0,2.0,1.0,2.0,,5641.03,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/azzouzia/appartements/Appartement_%C3%A0_vendre_88_m%C2%B2_%C3%A0_Marrakech_57719266.htm,680000.0,Marrakech,Azzouzia,88.0,2.0,1.0,1.0,,7727.27,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A9l%C3%A9gant_%C3%A0_vendre_57841428.htm,200000.0,Casablanca,Sidi Bernoussi,120.0,3.0,1.0,1.0,,1666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/al_qods/appartements/Appartement_Traversant_130m%C2%B2_%C3%A0_Ain_Chock_Inara_57835323.htm,1260000.0,Casablanca,Al Qods,130.0,3.0,2.0,3.0,,9692.31,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Almostakbal_Casanearchour_57836419.htm,540000.0,Casablanca,Sidi Maarouf,52.0,2.0,1.0,1.0,,10384.62,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/abouab_sala/appartements/Appartement_%C3%A0_vendre_49_m%C2%B2_%C3%A0_Abouab_sala_57841410.htm,340000.0,Salé,Abouab Sala,49.0,2.0,1.0,0.0,,6938.78,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/had_soualem/appartements/R%C3%A9sidence_Riyad_Sahel_52185333.htm,490000.0,Had Soualem,Toute la ville,69.0,2.0,2.0,2.0,,7101.45,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Triplex_de_luxe_%C3%A0_vendre__centre_ville_56958482.htm,3400000.0,Tanger,Centre Ville,238.0,3.0,2.0,7.0,,14285.71,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/majorelle/appartements/___Appartement_%C3%A0_vendre_57652250.htm,1700000.0,Marrakech,Majorelle,,3.0,2.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/had_soualem/appartements/Appartement_69_m_au_4%C3%A8me_38821238.htm,490000.0,Had Soualem,Toute la ville,69.0,2.0,2.0,2.0,,7101.45,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/alliance/appartements/Appartement_80_m%C2%B2_deux_faces_lotissement_alliance_57373804.htm,590000.0,Kénitra,Alliance,80.0,2.0,2.0,1.0,,7375.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Magnifique_Studio_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Gu%C3%A9liz_57638000.htm,1485000.0,Marrakech,Guéliz,55.0,1.0,1.0,5.0,,27000.0,,1,1,1,1,1,0,0,0
